site,barcode,fstation,sitetype,stratum,sdate,stime,fdate,ftime,pool,lcode,gear,period,rep,summary,project,effdist,effhr,effmin,pwrgoal,pwrused,volts,v_qf,amps,a_qf,pulses,p_qf,dutycyc,dc_qf,utmzone,utm_e,utm_n,gisgrid,zone15e,zone15n,gpsmeth,gpsacc,secchi,s_qf,temp,t_qf,depth,d_qf,cond,c_qf,current,cv_qf,do,do_qf,stageht,sh_qf,sveg92,vegd,eveg92,esveg92,substrt,snag,wingdyke,trib,riprap,inout,closing,flooded,othrstrc,labind,contanrs,shtcnt,totfishc,leader,pageno,rec_site,rownum,fishcode,length,tfs,grp_wdth,catch,weight,pathcode,subproj,userdef,recorder,nfsh_cnt,orphflag,batchno,Vital_Rate_Barcode
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,96,GZSD,117,T,,1,15.00,,,,,,0,2713,VR300284
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,145,BLGL,35,T,,1,.,,,,,,0,2713,VR300325
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,134,BLGL,98,T,,1,21.00,,,,,,0,2713,VR300315
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,136,BLGL,111,T,,1,37.00,,,,,,0,2713,VR300316
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,137,BLGL,116,T,,1,38.00,,,,,,0,2713,VR300317
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,139,BLGL,170,T,,1,144.00,,,,,,0,2713,VR300319
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,141,BLGL,120,T,,1,45.00,,,,,,0,2713,VR300321
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,142,BLGL,120,T,,1,45.00,,,,,,0,2713,VR300322
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,132,BLGL,114,T,,1,36.00,,,,,,0,2713,VR300314
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,144,BLGL,57,T,,1,4.00,,,,,,0,2713,VR300324
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,138,BLGL,124,T,,1,50.00,,,,,,0,2713,VR300318
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,146,BLGL,39,T,,1,1.00,,,,,,0,2713,VR300326
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,147,BLGL,38,T,,1,1.00,,,,,,0,2713,VR300327
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,148,WRMH,46,T,,1,.,,,,,,0,2713,VR300328
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,149,WRMH,42,T,,1,.,,,,,,0,2713,VR300329
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,150,WRMH,105,T,,1,26.00,,,,,,0,2713,VR300330
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,151,WRMH,107,T,,1,.,,,,,,0,2713,VR300331
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,143,BLGL,57,T,,1,4.00,,,,,,0,2713,VR300323
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,118,BLGL,44,T,,1,3.00,,,,,,0,2713,VR300302
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,114,BLGL,95,T,,1,19.00,,,,,,0,2713,VR300298
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,115,BLGL,53,T,,1,4.00,,,,,,0,2713,VR300299
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,140,BLGL,171,T,,1,129.00,,,,,,0,2713,VR300320
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,117,BLGL,48,T,,1,4.00,,,,,,0,2713,VR300301
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,131,BLGL,114,T,,1,39.00,,,,,,0,2713,VR300313
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,119,BLGL,42,T,,1,2.00,,,,,,0,2713,VR300303
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,121,BLGL,112,T,,1,23.00,,,,,,0,2713,VR300304
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,123,BLGL,51,T,,1,2.00,,,,,,0,2713,VR300305
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,113,BLGL,95,T,,1,18.00,,,,,,0,2713,VR300297
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,125,BLGL,119,T,,1,37.00,,,,,,0,2713,VR300307
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,126,BLGL,151,T,,1,98.00,,,,,,0,2713,VR300308
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,127,BLGL,159,T,,1,108.00,,,,,,0,2713,VR300309
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,128,BLGL,179,T,,1,155.00,,,,,,0,2713,VR300310
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,129,BLGL,164,T,,1,108.00,,,,,,0,2713,VR300311
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,124,BLGL,54,T,,1,3.00,,,,,,0,2713,VR300306
,13009313,3,0,BWC-S,8/8/2018,9:40:00 AM,8/8/2018,9:55:00 AM,13,D7.RS,D,2,,5,M-,200,0,15,3833,3800,200,,19,,60,,25,,15,726958,4670151,,726958,4670151,2,2,38,,24.6,,0.6,,412,,0,,5.5,,,,,2,,3,1,1,0,0,1,0,0,1,0,,0,,224,,1,1,116,BLGL,46,T,,1,4.00,,,,,,0,2713,VR300300
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,96,BLGL,179,T,,1,162.00,,,,,,0,2713,VR300343
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,97,BLGL,169,T,,1,128.00,,,,,,0,2713,VR300344
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,98,BLGL,206,T,,1,246.00,,,,,,0,2713,VR300345
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,99,BLGL,175,T,,1,158.00,,,,,,0,2713,VR300346
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,100,BLGL,219,T,,1,277.00,,,,,,0,2713,VR300347
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,101,BLGL,213,T,,1,246.00,,,,,,0,2713,VR300348
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,103,BLGL,37,T,,1,1.00,,,,,,0,2713,VR300349
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,106,GZSD,152,T,,1,35.00,,,,,,0,2713,VR300351
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,82,GZSD,131,T,,1,21.00,,,,,,0,2713,VR300334
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,95,BLGL,183,T,,1,155.00,,,,,,0,2713,VR300342
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,104,BLGL,38,T,,1,1.00,,,,,,0,2713,VR300350
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,80,GZSD,117,T,,1,14.00,,,,,,0,2713,VR300332
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,93,BLGL,145,T,,1,67.00,,,,,,0,2713,VR300340
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,92,BLGL,160,T,,1,94.00,,,,,,0,2713,VR300339
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,90,BLGL,118,T,,1,35.00,,,,,,0,2713,VR300338
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,89,BLGL,120,T,,1,36.00,,,,,,0,2713,VR300337
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,83,GZSD,130,T,,1,21.00,,,,,,0,2713,VR300335
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,88,BLGL,114,T,,1,32.00,,,,,,0,2713,VR300336
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,81,GZSD,133,T,,1,22.00,,,,,,0,2713,VR300333
,13009314,3,0,BWC-S,8/8/2018,11:07:00 AM,8/8/2018,11:22:00 AM,13,D8.RS,D,2,,5,M-,200,0,15,4116,4000,200,,20,,60,,25,,15,729308,4670101,,729308,4670101,2,2,58,,26,,0.9,,467,,0,,7.4,,,,,2,,3,1,1,0,0,0,0,0,1,0,,0,,145,,1,1,94,BLGL,163,T,,1,115.00,,,,,,0,2713,VR300341
,13009315,3,0,MCB-U,8/8/2018,12:23:00 PM,8/8/2018,12:38:00 PM,13,D2.RS,D,2,,5,M-,200,0,15,3925,4000,200,,20,,60,,25,,15,731258,4668901,,731258,4668901,2,2,45,,25,,0.7,,433,,0.07,,7,,,,,,,0,3,1,1,0,0,0,0,0,0,,0,,202,,1,1,55,GZSD,117,T,,1,14.00,,,,,,0,2713,VR300366
,13009315,3,0,MCB-U,8/8/2018,12:23:00 PM,8/8/2018,12:38:00 PM,13,D2.RS,D,2,,5,M-,200,0,15,3925,4000,200,,20,,60,,25,,15,731258,4668901,,731258,4668901,2,2,45,,25,,0.7,,433,,0.07,,7,,,,,,,0,3,1,1,0,0,0,0,0,0,,0,,202,,1,1,56,GZSD,127,T,,1,17.00,,,,,,0,2713,VR300367
,13009315,3,0,MCB-U,8/8/2018,12:23:00 PM,8/8/2018,12:38:00 PM,13,D2.RS,D,2,,5,M-,200,0,15,3925,4000,200,,20,,60,,25,,15,731258,4668901,,731258,4668901,2,2,45,,25,,0.7,,433,,0.07,,7,,,,,,,0,3,1,1,0,0,0,0,0,0,,0,,202,,1,1,57,GZSD,138,T,,1,26.00,,,,,,0,2713,VR300368
,13009315,3,0,MCB-U,8/8/2018,12:23:00 PM,8/8/2018,12:38:00 PM,13,D2.RS,D,2,,5,M-,200,0,15,3925,4000,200,,20,,60,,25,,15,731258,4668901,,731258,4668901,2,2,45,,25,,0.7,,433,,0.07,,7,,,,,,,0,3,1,1,0,0,0,0,0,0,,0,,202,,1,1,58,GZSD,137,T,,1,25.00,,,,,,0,2713,VR300369
,13009315,3,0,MCB-U,8/8/2018,12:23:00 PM,8/8/2018,12:38:00 PM,13,D2.RS,D,2,,5,M-,200,0,15,3925,4000,200,,20,,60,,25,,15,731258,4668901,,731258,4668901,2,2,45,,25,,0.7,,433,,0.07,,7,,,,,,,0,3,1,1,0,0,0,0,0,0,,0,,202,,1,1,59,FWDM,121,T,,1,18.00,,,,,,0,2713,VR300370
,13009315,3,0,MCB-U,8/8/2018,12:23:00 PM,8/8/2018,12:38:00 PM,13,D2.RS,D,2,,5,M-,200,0,15,3925,4000,200,,20,,60,,25,,15,731258,4668901,,731258,4668901,2,2,45,,25,,0.7,,433,,0.07,,7,,,,,,,0,3,1,1,0,0,0,0,0,0,,0,,202,,1,1,54,GZSD,112,T,,1,12.00,,,,,,0,2713,VR300365
,13009315,3,0,MCB-U,8/8/2018,12:23:00 PM,8/8/2018,12:38:00 PM,13,D2.RS,D,2,,5,M-,200,0,15,3925,4000,200,,20,,60,,25,,15,731258,4668901,,731258,4668901,2,2,45,,25,,0.7,,433,,0.07,,7,,,,,,,0,3,1,1,0,0,0,0,0,0,,0,,202,,1,1,61,FWDM,97,T,,1,9.00,,,,,,0,2713,VR300372
,13009315,3,0,MCB-U,8/8/2018,12:23:00 PM,8/8/2018,12:38:00 PM,13,D2.RS,D,2,,5,M-,200,0,15,3925,4000,200,,20,,60,,25,,15,731258,4668901,,731258,4668901,2,2,45,,25,,0.7,,433,,0.07,,7,,,,,,,0,3,1,1,0,0,0,0,0,0,,0,,202,,1,1,46,ERSN,32,T,,1,.,,,,,,0,2713,VR300359
,13009315,3,0,MCB-U,8/8/2018,12:23:00 PM,8/8/2018,12:38:00 PM,13,D2.RS,D,2,,5,M-,200,0,15,3925,4000,200,,20,,60,,25,,15,731258,4668901,,731258,4668901,2,2,45,,25,,0.7,,433,,0.07,,7,,,,,,,0,3,1,1,0,0,0,0,0,0,,0,,202,,1,1,63,BLGL,35,T,,1,.,,,,,,0,2713,VR300373
,13009315,3,0,MCB-U,8/8/2018,12:23:00 PM,8/8/2018,12:38:00 PM,13,D2.RS,D,2,,5,M-,200,0,15,3925,4000,200,,20,,60,,25,,15,731258,4668901,,731258,4668901,2,2,45,,25,,0.7,,433,,0.07,,7,,,,,,,0,3,1,1,0,0,0,0,0,0,,0,,202,,1,1,67,BLGL,148,T,,1,72.00,,,,,,0,2713,VR300374
,13009315,3,0,MCB-U,8/8/2018,12:23:00 PM,8/8/2018,12:38:00 PM,13,D2.RS,D,2,,5,M-,200,0,15,3925,4000,200,,20,,60,,25,,15,731258,4668901,,731258,4668901,2,2,45,,25,,0.7,,433,,0.07,,7,,,,,,,0,3,1,1,0,0,0,0,0,0,,0,,202,,1,1,60,FWDM,98,T,,1,9.00,,,,,,0,2713,VR300371
,13009315,3,0,MCB-U,8/8/2018,12:23:00 PM,8/8/2018,12:38:00 PM,13,D2.RS,D,2,,5,M-,200,0,15,3925,4000,200,,20,,60,,25,,15,731258,4668901,,731258,4668901,2,2,45,,25,,0.7,,433,,0.07,,7,,,,,,,0,3,1,1,0,0,0,0,0,0,,0,,202,,1,1,51,ERSN,89,T,,1,5.00,,,,,,0,2713,VR300364
